Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	3	N	day	day to responsibilities will require successful staff management and leadership experience , including the ability to work sensitively and professionally with disparate individuals and groups with the highest integrity and objectivity .
Y	3	N	day	My mentor has been director of the institute for the last couple of years and he decided it would help him and me if I would take care of the day to running of the group .
Y	3	N	day	The hospital site is being paid for with TIF money . the elites who do not have to deal with day to life in Chicago would not experience the impact as much as the rest of us . but Daley and his corporate goons in 2011 ! ! ! ! ! ! ! ! !
Y	3	N	day	What I am saying is that the instincts we parents have and our children 's maturity of knowing when they feel too vulnerable is so very others will say who do n't see them on a day to basis .
Y	3	N	day	Romney 's perfect background leads to a lack of perspective on what most of us face on a day to basis .
Y	3	N	day	No disrespect to anyone in this forum or Tyler but too many people pay too much attention to the day to noise .
Y	3	N	day	the day to noise .
Y	3	N	day	I find myself not checking the prices for weeks at a time--as the day to movements are simply irrelevant .
Y	3	N	day	What is day to life like ?
Y	3	N	day	Her smartphone was essential to her ability to function day to .
Y	3	N	day	And the Sharon I know ( well ) has been through hell in the past year or so , between the legal burdens ( which never should have happened in the first place ) , the rumors , and the struggle to pay the mortgage and the lawyers and just the day to bills .
Y	3	N	day	That 's a lot more money to live on , day to .
Y	3	N	day	The rest of the family did all the day to work and deserve the real credit .
Y	3	N	day	Fact is , bad posts are very effectively controlled day to , but general troublemakers are n't .
Y	3	N	day	day to high IWC imitation relax and watch honestly makes a type record . with condition people seem inside possibly in problem you happen to store on the web at the auction structured small business , you will see this still in spite of this a powerful efficient synthetic leather handbags are
Y	3	N	day	The Wake County Board of Commissioners ( three seats are up for election now ) has a dramatic effect on our day to lives , and their choices are immediately felt here at home .
Y	3	N	day	It 's so hard to have the mind of Christ on the scale of our day to life .
Y	3	N	day	The progressives need to stay alert and active and plan ahead instead of day to as seems to have been the mode of operation compared to the Repubs.
Y	3	N	day	"right-wing extremists , those who 've lost their jobs or work day to in fear of losing their jobs , former independents and democrats who 've already had enough "" change "" to last a lifetime ."
Y	3	N	day	Either way , we get the sense that life is just endlessly moving past us and so , day to , we keep ourselves busy so as not to get swept away in the current .
Y	3	N	day	day to , especially during the week when I have a good routine , I do n't feel like I 'm depriving myself or really even dieting .
Y	3	N	day	So to me what was important was n't just passing through checkpoints , it was n't just witnessing the day to oppression , acts of dispossession , the expansion of these settler communities in the hills overlooking and intimidating Palestinian villages .
Y	3	N	day	One is , it 's one thing to see day to oppression , it 's another to see the efforts Israel puts into and invests in normalizing the situation there .
Y	3	N	day	I too struggle with these issues on a day to basis .
Y	3	N	day	One for day to work and others for backups , etc .
Y	3	N	day	No time with our day to business and the bombardment of new devices , apps and technologies daily being pushed out to us , prevents avenues for us to really stop , think , question and engage with this issue .
Y	3	N	day	New Technologies , digital devices , and web environments as they become more seamless , integrated , and part of our day to fabric for us to function as humans .
Y	3	N	day	If we are happy to sub contract our digital devices and new technologies to work , care , entertain , and support our day to lives , how far do we give up the control for the convenience of it all ?
Y	3	N	day	Just be active in your day to life .
Y	3	N	day	Especially ones that revolve around the day to trials and tribulations of the sales professional .
Y	3	N	day	day to , interaction by interaction .
Y	3	N	day	"I 'm not sure what gets to me more : the fact that Weather Girl has a bared midriff for three of her five poses ( whereas Oscar dresses pretty much like I do on a day to basis ) , or that the "" bikini point "" for Weather Girl is a honking 78.8 degrees Fahrenheit ."
Y	3	N	day	Now , I do n't mean ignore your day to responsibilities or not care about other important parts of your life .
Y	3	N	day	The story would work better if the Klingons , Romulans and Federation were allies dealing with various day to issues because that 's how it was headed at the time of Nemesis and also after the Dominion Dominion .
Y	3	N	day	And finally , as far as whether this ad makes him the consummate asshole or not is really beside the point , the real question is what kind of human at 20 years old ( give or take a year ) thinks that delegating day to tasks will help him get ahead , or better , grow as person into adulthood .
Y	3	N	day	And most of the data that I look at certainly as it pertains to day to markets , and I do n't mean the Comex , we 're not talking about that , we 're talking about the physical market for silver , and we have data points that suggest that buying for silver by the public is almost on a ratio of dollars of silver
Y	3	N	day	Sarkozy is an unprincipled politician who will change his stance on issues day to , he is not even close to anything libertarian .
Y	3	N	day	This means that remote investors need a local partner that can help fill in the missing knowledge gap , take care of all day to things , and ensure that the rental property delivers consistent returns .
