Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	0	Y	day	It 's easy to get caught up in the day to day busy-ness of life , but we need to discipline ourselves to create space for connecting with the people who love and accept us , who know and understand us , with whom we share interests and Not sure who are your buds and who are the duds in your life
Y	0	Y	day	"He was limited , "" Fox said . "" I think we 'll play it day to day and I 'm sure we probably wo n't have a final decision until about an hour and a half before kickoff . "" Dumervil is listed as questionable for Sunday 's contest . """
Y	0	Y	day	Being silenced out of shame or fear can have Beyond being made invisible or insignificant by laws that criminalize their work and a society that supports their invisibility and insignificance , sex workers face day to day realities of having limited access to services and healthcare .
Y	0	Y	day	Business school offered classes in Finance that really appealed to me that I would have loved to study more on even though I lived much of it on a day to day basis .
Y	0	Y	day	While we can not include every detail publically , we hope this will give some more information into some of the smaller things we do alongside large events and day to day teaching , coaching , and research .
Y	0	Y	day	The Surface is n't as mature as the iPad , it could n't possibly be at this stage , but it shows great promise for people who like or need Windows day to day .
Y	0	Y	day	It 's that small spot of brain matter dedicated to the arbitrary thoughts that float through your day to day life .
Y	0	Y	day	And I do n't think that just dedicating a certain number of the beds , etc is actually always the best day to day care is being determined by the needs of the majority : women .
Y	0	Y	day	My economical power has been well , to not die , and to have a roof over my head , to not starve , and to have some people to help me day to day ( I 've never lived strictly alone and I doubt I could ) .
Y	0	Y	day	"I guess my point is , I 'm not that concerned about what people think . well except for answering question on here , then I let it all come out , but in my day to day life , if people want to think I 'm some kind of psycho freak with my kids chained to a kitchen table , then "" whatever "" that 's about them me."
Y	0	Y	day	Worse , as the day to day humiliations exacted by the corporate state continue to inflict deeper , more emotionally debilitating wounds , the more Vince reacts like a wounded animal ... lashing out at all but those who bestow him with the palliative of right wing demagogic lies that distort the source of his suffering by
Y	0	Y	day	It is my wish to show my gratitude to the people I interact with day to day .
Y	0	Y	day	This is the direct a major method of their day to day communications , and because they are writing on compact and small keyboards they invented these acronyms to get their ideas across with the least typing time possible .
Y	0	Y	day	I am an emotional mother who struggles with the day to day grind of being love and support .
Y	0	Y	day	We use all sorts of safety equipment in day to day life , if we did not then merely going out of our house would be dangerous .
Y	0	Y	day	Here we spent on day to day living , without much to show for it when it 's all said and done .
Y	0	Y	day	We hope you enjoyed the series and took at least some tricks and hacks with you to apply to your day to day life in the there .
Y	0	Y	day	Physical therapy is usually only utilized by people who have met an accident , thus disabling them to perform their day to day activities .
Y	0	Y	day	It has helped me deal with guilt and remind me to see overall progress , and not the day to day struggles .
Y	0	Y	day	You have both got so caught up in day to day BS that you have BOTH become A-sexual .
Y	0	Y	day	Few people outside of teaching realize just how isolated teachers can be on a day to day basis .
Y	0	Y	day	Day to day , minute by minute snap shots of readings , history , events , science , etc .
Y	0	Y	day	No one is going to watch their tablet through microscope in day to day life ...
Y	0	Y	day	Specialization has its unique advantages like everything else , however , some entrepreneurs are happier and more , and having trusted members of their team handle the detail work and day to day operations .
Y	0	Y	day	Even if you had a small 2 man crew , shooting some of your day to day projects , trips , etc. and building that into a weekly or monthly show at $5 an episode would generate a decent amount of cash for your charity work .
Y	0	Y	day	While also displaying evidence of physical change in the brain , the participants noticed a distinct change in day to day moods , even after their short initial period of practice .
Y	0	Y	day	And while you can display two next to each other on one screen , or use a multi-monitor setup to display both the start page and the desktop , it is not really something that adds value to day to day operations for most companies .
